Time,Wind,Visibility,Temperature,Sea Level Pressure,Rain
250100Z,VRB03KT,8000,22/22,Q1011,NO
250000Z,08006KT,7000,23/23,Q1012,NO
242300Z,10004KT,6000,23/23,Q1012,NO
242200Z,VRB02KT,6000,23/23,Q1012,NO
242100Z,VRB01KT,8000,23/23,Q1012,YES
242000Z,VRB02KT,8000,23/23,Q1013,YES
241900Z,VRB02KT,7000,23/23,Q1013,YES
241800Z,VRB03KT,7000,22/22,Q1013,YES
241700Z,35005KT,6000,22/22,Q1012,YES
241600Z,05005KT,1800,22/22,Q1011,YES
241300Z,VRB05KT,8000,28/26,Q1010,YES
241200Z,VRB05KT,8000,28/25,Q1011,YES
241100Z,VRB05KT,9999,28/25,Q1012,NO
241000Z,19004KT,8000,28/26,Q1013,NO
240900Z,VRB03KT,8000,28/25,Q1013,NO
240800Z,VRB02KT,8000,27/26,Q1012,NO
240700Z,00000KT,8000,25/25,Q1012,YES
240600Z,VRB02KT,9999,25/25,Q1011,NO
240500Z,VRB02KT,9999,25/25,Q1010,NO
240400Z,VRB03KT,9999,25/25,Q1010,NO
240300Z,31005KT,9999,25/24,Q1009,NO
240200Z,VRB03KT,9999,26/26,Q1010,NO
240100Z,14002KT,9999,26/26,Q1010,NO
240000Z,13002KT,9999,26/26,Q1010,NO
232300Z,00000KT,9999,26/26,Q1011,NO
232200Z,00000KT,9999,26/26,Q1011,NO
232100Z,00000KT,9999,26/26,Q1011,YES
232000Z,VRB02KT,9999,28/25,Q1010,NO
231900Z,VRB03KT,9999,28/25,Q1009,NO
231800Z,VRB04KT,9999,28/25,Q1008,NO
231700Z,VRB04KT,9999,30/25,Q1007,NO
231600Z,VRB04KT,9999,31/25,Q1006,NO
231500Z,VRB04KT,9999,33/25,Q1007,NO
231400Z,VRB04KT,9999,34/24,Q1007,NO
231300Z,VRB03KT,9999,34/23,Q1008,NO
231200Z,VRB03KT,9999,33/24,Q1009,NO
231100Z,VRB01KT,9000,32/25,Q1011,NO
231000Z,VRB02KT,8000,31/23,Q1011,NO
230900Z,VRB02KT,8000,30/23,Q1012,NO
230800Z,VRB03KT,4000,27/24,Q1012,NO
230700Z,VRB02KT,4000,24/24,Q1011,NO
230600Z,12001KT,6000,24/24,Q1010,NO
230500Z,VRB01KT,6000,24/24,Q1010,NO
230400Z,VRB01KT,7000,24/24,Q1009,NO
230300Z,07003KT,7000,24/24,Q1009,NO
230200Z,VRB02KT,7000,24/24,Q1009,NO
230100Z,00000KT,6000,24/24,Q1009,NO
230000Z,00000KT,6000,24/24,Q1010,NO
222300Z,00000KT,9999,24/24,Q1010,NO
222200Z,00000KT,9999,24/24,Q1010,NO
222100Z,00000KT,9999,24/24,Q1010,NO
222000Z,00000KT,9999,24/24,Q1009,NO
221900Z,17001KT,9999,24/24,Q1008,NO
221800Z,VRB02KT,9999,25/25,Q1007,NO
221700Z,VRB02KT,9999,27/25,Q1007,NO
221600Z,06005KT,9999,28/25,Q1007,NO
221400Z,VRB02KT,9999,27/24,Q1008,NO
221300Z,11006KT,9999,28/24,Q1009,NO
221200Z,16004KT,9999,28/23,Q1009,NO
221000Z,VRB02KT,8000,26/25,Q1011,NO
220900Z,VRB02KT,8000,24/24,Q1011,YES
220800Z,19005KT,8000,23/23,Q1011,NO
220700Z,VRB02KT,6000,23/23,Q1010,YES
220600Z,VRB02KT,6000,23/23,Q1008,YES
220500Z,VRB03KT,8000,22/22,Q1008,YES
220400Z,VRB02KT,8000,22/22,Q1008,YES
220300Z,10007KT,2500,23/23,Q1009,YES
220200Z,06006KT,9999,26/25,Q1009,NO
220100Z,11004KT,9999,26/25,Q1008,NO
220000Z,VRB01KT,9999,26/25,Q1008,NO
212300Z,10002KT,9999,26/25,Q1009,NO
212200Z,00000KT,9999,26/24,Q1010,NO
212100Z,VRB02KT,9999,26/23,Q1009,NO
212000Z,VRB02KT,9999,27/23,Q1008,NO
211900Z,VRB02KT,9999,27/23,Q1007,NO
211800Z,VRB02KT,9999,28/23,Q1006,NO
211700Z,VRB05KT,9999,29/23,Q1005,NO
211600Z,VRB05KT,9999,31/24,Q1005,NO
211500Z,VRB04KT,9999,33/22,Q1005,NO
211400Z,VRB04KT,9999,34/21,Q1005,NO
211300Z,VRB03KT,9999,34/23,Q1006,NO
211200Z,VRB03KT,9999,34/23,Q1008,NO
211100Z,VRB04KT,9999,32/22,Q1009,NO
211000Z,36004KT,9999,31/23,Q1009,NO
210900Z,09003KT,8000,29/24,Q1010,NO
210800Z,VRB01KT,8000,27/23,Q1010,NO
210700Z,VRB01KT,7000,25/23,Q1010,NO
210600Z,00000KT,7000,23/23,Q1009,NO
210500Z,00000KT,8000,22/22,Q1009,NO
210400Z,00000KT,9999,22/22,Q1009,NO
210300Z,VRB01KT,9999,22/22,Q1009,NO
210200Z,VRB03KT,9999,23/23,Q1009,NO
210100Z,14003KT,9999,23/23,Q1009,NO
210000Z,VRB02KT,9999,23/23,Q1009,NO
202300Z,VRB02KT,9999,23/23,Q1009,NO
202200Z,15003KT,9999,23/23,Q1009,NO
202100Z,00000KT,9999,23/23,Q1009,NO
202000Z,34006KT,9999,24/22,Q1009,NO
201900Z,VRB02KT,9999,23/23,Q1009,NO
201800Z,VRB03KT,9999,23/23,Q1009,NO
201700Z,13003KT,9999,23/23,Q1009,YES
201600Z,14004KT,8000,24/23,Q1008,YES
201500Z,12008KT,8000,27/23,Q1009,YES
201400Z,06006KT,9999,30/23,Q1008,YES
201300Z,15004KT,9999,32/22,Q1008,YES
201200Z,VRB04KT,9999,32/22,Q1009,NO
201100Z,VRB02KT,9999,30/20,Q1010,NO
201000Z,VRB02KT,9999,29/22,Q1012,NO
200900Z,30003KT,9999,27/22,Q1012,NO
200800Z,VRB03KT,9999,27/22,Q1011,NO
200700Z,07003KT,8000,26/22,Q1011,NO
200600Z,VRB02KT,8000,25/23,Q1009,YES
200500Z,VRB01KT,8000,24/23,Q1010,YES
200400Z,VRB02KT,8000,25/25,Q1010,YES
200300Z,04003KT,9999,25/24,Q1009,YES
200200Z,VRB02KT,9999,25/24,Q1009,NO
200100Z,01003KT,9999,25/25,Q1009,NO
200000Z,35006KT,9999,26/25,Q1010,NO
192300Z,12002KT,9999,26/26,Q1010,YES
192200Z,00000KT,9999,26/26,Q1010,NO
192100Z,VRB02KT,9999,27/25,Q1009,NO
192000Z,VRB03KT,9999,27/25,Q1009,NO
191900Z,VRB02KT,9999,27/25,Q1009,NO
191800Z,VRB02KT,9999,27/25,Q1008,NO
191700Z,VRB03KT,9999,28/25,Q1007,NO
191600Z,VRB03KT,9999,29/25,Q1006,NO
191500Z,VRB03KT,9999,30/24,Q1006,NO
191400Z,VRB04KT,9999,31/24,Q1007,NO
191300Z,18003KT,9999,31/23,Q1008,NO
191200Z,VRB02KT,9999,31/24,Q1009,NO
191100Z,VRB03KT,9999,31/23,Q1011,NO
191000Z,02006KT,9999,29/23,Q1012,NO
190900Z,04006KT,9999,27/22,Q1012,NO
190800Z,02004KT,8000,26/23,Q1011,NO
190700Z,35003KT,8000,24/23,Q1010,NO
190600Z,36004KT,8000,23/23,Q1010,NO
190500Z,35005KT,8000,24/24,Q1009,NO
190000Z,09008KT,6000,26/26,Q1009,YES
182300Z,11006KT,9999,27/26,Q1009,YES
182200Z,13003KT,9999,26/26,Q1010,YES
182100Z,VRB02KT,9999,27/26,Q1010,NO
182000Z,VRB01KT,9999,27/25,Q1009,NO
181900Z,VRB02KT,9999,27/25,Q1008,NO
181800Z,VRB03KT,9999,28/25,Q1008,NO
181600Z,VRB04KT,9999,30/24,Q1006,NO
181500Z,VRB04KT,9999,30/24,Q1006,NO
181400Z,VRB05KT,9999,33/23,Q1007,NO
181300Z,VRB05KT,9999,32/25,Q1008,NO
181200Z,VRB02KT,9999,32/25,Q1009,NO
181100Z,VRB03KT,9999,32/24,Q1010,NO
181000Z,VRB03KT,8000,30/25,Q1011,NO
180900Z,VRB02KT,8000,29/25,Q1012,NO
180800Z,VRB03KT,6000,27/26,Q1011,NO
180700Z,VRB03KT,6000,25/25,Q1010,NO
180600Z,VRB03KT,6000,25/25,Q1010,YES
180500Z,VRB02KT,8000,25/25,Q1009,NO
180400Z,12003KT,9000,25/25,Q1009,NO
180300Z,15002KT,9999,25/25,Q1009,NO
180200Z,13002KT,9999,25/25,Q1009,NO
180100Z,VRB02KT,9999,25/25,Q1009,NO
180000Z,12002KT,9999,25/25,Q1010,NO
172300Z,15002KT,9999,25/25,Q1010,NO
172200Z,15002KT,9999,25/25,Q1010,NO
172100Z,VRB01KT,9999,25/25,Q1010,NO
172000Z,00000KT,9999,25/25,Q1009,NO
171900Z,00000KT,9999,25/25,Q1008,NO
171800Z,00000KT,9999,26/25,Q1007,NO
171700Z,VRB03KT,9999,29/24,Q1007,NO
171600Z,17003KT,9999,31/23,Q1006,NO
171500Z,VRB02KT,9999,31/23,Q1007,NO
171400Z,VRB03KT,9999,31/23,Q1007,NO
171300Z,VRB02KT,8000,30/22,Q1008,NO
171200Z,14005KT,8000,31/22,Q1009,NO
171100Z,13004KT,8000,29/23,Q1010,NO
171000Z,10003KT,8000,28/22,Q1011,NO
170900Z,VRB03KT,7000,26/22,Q1012,NO
170800Z,VRB01KT,6000,24/22,Q1011,NO
170700Z,00000KT,8000,23/23,Q1011,NO
170600Z,VRB03KT,6000,23/22,Q1009,NO
170500Z,VRB02KT,6000,22/22,Q1008,NO
170400Z,VRB03KT,8000,23/22,Q1008,NO
170300Z,VRB03KT,8000,23/22,Q1009,YES
170200Z,01011KT,8000,24/22,Q1010,YES
170100Z,00000KT,8000,23/23,Q1010,YES
170000Z,VRB02KT,8000,23/23,Q1011,YES
162300Z,36008KT,7000,24/24,Q1010,YES
162200Z,00000KT,9999,27/26,Q1010,NO
162100Z,VRB02KT,9999,27/25,Q1010,NO
162000Z,VRB02KT,9999,28/25,Q1009,NO
161900Z,VRB04KT,9999,28/25,Q1008,NO
161800Z,VRB02KT,9999,28/24,Q1007,NO
161700Z,VRB04KT,9999,29/24,Q1006,NO
161600Z,VRB05KT,9999,31/24,Q1006,NO
161500Z,VRB04KT,9999,32/24,Q1006,NO
161400Z,VRB04KT,9999,33/24,Q1007,NO
161300Z,VRB04KT,9999,32/24,Q1007,NO
161200Z,VRB02KT,9999,31/25,Q1009,NO
161100Z,VRB02KT,9999,30/25,Q1010,NO
161000Z,13004KT,8000,29/25,Q1011,NO
160900Z,VRB02KT,8000,28/25,Q1011,NO
160800Z,12004KT,8000,27/25,Q1011,NO
160700Z,12003KT,8000,26/26,Q1010,NO
160600Z,12002KT,7000,25/25,Q1009,NO
160500Z,VRB02KT,9000,25/25,Q1008,NO
160400Z,13003KT,9000,25/25,Q1008,NO
160300Z,03003KT,9999,26/26,Q1007,NO
160200Z,00000KT,9999,25/25,Q1007,NO
160100Z,14002KT,9999,25/25,Q1008,NO
160000Z,00000KT,9999,25/25,Q1008,NO
152300Z,00000KT,9999,25/25,Q1009,NO
152200Z,00000KT,9999,25/25,Q1009,NO
152100Z,00000KT,9999,25/25,Q1009,NO
152000Z,VRB02KT,9999,26/25,Q1008,NO
151900Z,VRB03KT,9999,26/24,Q1008,NO
151800Z,VRB03KT,9999,27/25,Q1008,NO
151700Z,VRB03KT,9999,28/25,Q1007,NO
151600Z,21005KT,9999,30/24,Q1007,NO
151500Z,VRB04KT,9999,32/24,Q1007,NO
140500Z,VRB02KT,2500,26/25,Q1010,YES
140400Z,VRB02KT,9999,27/26,Q1009,YES
140300Z,VRB03KT,9999,27/25,Q1009,YES
140200Z,VRB03KT,9999,27/25,Q1009,NO
140100Z,VRB02KT,9999,27/26,Q1009,NO
140000Z,00000KT,9000,27/27,Q1010,NO
132300Z,VRB02KT,9000,27/27,Q1010,NO
132200Z,00000KT,9999,28/27,Q1010,NO
132100Z,VRB01KT,9999,28/26,Q1010,NO
132000Z,VRB02KT,9999,28/26,Q1009,NO
131900Z,VRB02KT,9999,28/26,Q1008,NO
131800Z,VRB03KT,9999,29/26,Q1007,NO
131700Z,VRB04KT,9999,30/25,Q1006,NO
131600Z,,,31/26,Q1006,NO
131500Z,,,32/25,Q1006,NO
131400Z,,,32/25,Q1007,NO
131300Z,VRB05KT,9999,32/25,Q1007,NO
131200Z,VRB06KT,9999,33/26,Q1009,NO
131100Z,VRB03KT,9999,32/26,Q1010,NO
131000Z,VRB03KT,7000,32/24,Q1011,NO
130700Z,VRB02KT,4000,26/26,Q1010,NO
130600Z,10004KT,7000,26/26,Q1008,NO
130500Z,14004KT,7000,25/25,Q1008,NO
130400Z,VRB01KT,8000,25/25,Q1007,NO
130300Z,13004KT,8000,25/25,Q1007,NO
130200Z,VRB02KT,8000,25/25,Q1007,NO
130100Z,13004KT,8000,26/26,Q1007,NO
130000Z,12004KT,8000,26/26,Q1008,NO
122300Z,00000KT,9999,26/26,Q1007,NO
122200Z,00000KT,9999,26/26,Q1008,NO
122100Z,00000KT,9999,26/26,Q1008,NO
122000Z,00000KT,9999,27/27,Q1007,NO
121900Z,VRB01KT,9999,28/26,Q1006,NO
121800Z,VRB02KT,9999,28/25,Q1005,NO
121700Z,VRB04KT,9999,29/25,Q1005,NO
121600Z,VRB05KT,9999,31/25,Q1005,NO
121500Z,VRB04KT,9999,31/25,Q1005,NO
121400Z,VRB05KT,9999,33/25,Q1006,NO
121300Z,VRB04KT,8000,33/24,Q1006,NO
121200Z,VRB01KT,8000,32/25,Q1007,NO
121100Z,VRB02KT,8000,31/25,Q1009,NO
121000Z,12004KT,8000,30/24,Q1010,NO
120900Z,10004KT,7000,30/24,Q1010,NO
120800Z,12004KT,6000,28/24,Q1010,YES
120700Z,12002KT,6000,26/25,Q1009,YES
120600Z,00000KT,6000,24/24,Q1008,NO
120500Z,00000KT,6000,25/24,Q1008,NO
120400Z,02004KT,6000,26/25,Q1008,NO
120300Z,04004KT,6000,25/25,Q1007,NO
120200Z,05003KT,6000,25/25,Q1008,NO
120100Z,08002KT,6000,25/25,Q1008,NO
120000Z,12002KT,9999,25/25,Q1008,NO
112300Z,00000KT,9999,25/25,Q1008,NO
112200Z,00000KT,9999,25/25,Q1009,NO
112100Z,VRB01KT,9999,25/25,Q1009,NO
112000Z,VRB01KT,9999,26/24,Q1008,NO
111900Z,VRB02KT,9999,27/24,Q1007,NO
111800Z,VRB02KT,9999,28/24,Q1006,NO
111700Z,VRB04KT,9999,29/23,Q1005,NO
111600Z,VRB05KT,9999,31/24,Q1005,NO
111500Z,VRB04KT,9999,31/25,Q1005,NO
111400Z,VRB05KT,9999,32/24,Q1005,NO
111300Z,VRB02KT,9999,32/23,Q1006,NO
111200Z,10003KT,9999,31/24,Q1007,NO
111100Z,VRB03KT,9999,30/24,Q1008,NO
111000Z,VRB03KT,9999,29/23,Q1009,NO
110900Z,12005KT,9999,26/24,Q1010,NO
110800Z,11004KT,8000,25/24,Q1010,NO
110700Z,VRB03KT,6000,23/23,Q1010,NO
110600Z,15003KT,7000,23/23,Q1010,NO
110500Z,VRB02KT,9000,23/23,Q1009,NO
110400Z,05004KT,9999,23/23,Q1007,NO
110300Z,36003KT,9999,23/23,Q1007,YES
110200Z,31007KT,9000,23/23,Q1008,YES
110100Z,VRB02KT,8000,23/23,Q1008,YES
110000Z,VRB01KT,6000,23/23,Q1010,YES
102300Z,11006KT,6000,23/23,Q1011,YES
102200Z,09004KT,9999,27/27,Q1010,YES
102100Z,VRB01KT,9999,27/27,Q1009,YES
102000Z,VRB02KT,9999,27/27,Q1008,NO
101900Z,VRB02KT,9999,28/26,Q1007,NO
101800Z,VRB02KT,9999,29/25,Q1006,NO
101700Z,VRB04KT,9999,30/25,Q1006,NO
101600Z,VRB04KT,9999,31/25,Q1006,NO
101500Z,VRB04KT,9999,32/24,Q1005,NO
101400Z,VRB04KT,9999,33/24,Q1006,NO
101300Z,VRB04KT,9999,33/24,Q1007,NO
101200Z,VRB03KT,8000,32/23,Q1008,NO
101100Z,VRB03KT,9999,32/22,Q1009,NO
101000Z,17003KT,6000,31/24,Q1010,NO
100900Z,VRB01KT,6000,30/24,Q1010,NO
100800Z,VRB03KT,4000,27/25,Q1010,NO
100700Z,VRB01KT,4000,25/25,Q1009,NO
100600Z,VRB02KT,3500,24/24,Q1008,NO
100500Z,VRB02KT,6000,23/23,Q1008,NO
100400Z,VRB02KT,6000,24/24,Q1007,NO
100300Z,00000KT,6000,24/24,Q1007,NO
100200Z,35004KT,7000,25/25,Q1007,NO
100100Z,00000KT,7000,24/24,Q1007,NO
100000Z,VRB02KT,9999,24/24,Q1008,NO
092300Z,33002KT,9999,24/24,Q1009,NO
092200Z,VRB01KT,9999,24/24,Q1009,NO
092100Z,VRB02KT,9999,23/23,Q1009,NO
092000Z,VRB03KT,9999,23/23,Q1008,YES
091900Z,,,26/22,Q1007,YES
091800Z,VRB03KT,9999,30/26,Q1006,YES
091700Z,VRB05KT,9999,30/26,Q1004,NO
091600Z,VRB06KT,9999,31/25,Q1005,NO
091500Z,,,33/26,Q1006,NO
091400Z,VRB06KT,9999,33/26,Q1006,NO
091300Z,VRB06KT,8000,33/26,Q1006,NO
091200Z,VRB05KT,8000,33/26,Q1008,NO
091100Z,21005KT,8000,33/26,Q1008,NO
091000Z,VRB02KT,8000,32/26,Q1010,NO
090900Z,VRB03KT,4500,31/26,Q1010,NO
090800Z,13003KT,2000,29/28,Q1010,NO
090700Z,VRB02KT,2000,27/27,Q1010,NO
090600Z,11002KT,2000,27/27,Q1009,NO
090500Z,VRB02KT,6000,27/27,Q1009,NO
090400Z,VRB01KT,7000,27/27,Q1008,NO
090300Z,00000KT,8000,27/27,Q1008,NO
090200Z,VRB02KT,9000,27/27,Q1008,NO
090100Z,00000KT,9999,26/26,Q1008,NO
090000Z,00000KT,9999,26/26,Q1008,NO
082300Z,13003KT,9999,27/27,Q1009,NO
082200Z,13002KT,9999,27/27,Q1009,NO
082100Z,VRB02KT,9999,28/27,Q1009,NO
082000Z,VRB02KT,9999,29/26,Q1009,NO
081900Z,VRB02KT,9999,29/26,Q1007,NO
081800Z,VRB02KT,9999,29/26,Q1007,NO
081700Z,VRB05KT,9999,30/26,Q1006,NO
081600Z,VRB05KT,9999,32/26,Q1006,NO
081500Z,,,33/25,Q1006,NO
081400Z,VRB05KT,9999,33/25,Q1006,NO
081300Z,VRB05KT,9999,34/25,Q1007,NO
081200Z,VRB05KT,9999,34/25,Q1008,NO
081100Z,VRB03KT,9999,32/24,Q1009,NO
081000Z,16004KT,8000,33/24,Q1010,NO
080900Z,VRB03KT,5000,31/25,Q1011,NO
080800Z,VRB02KT,6000,29/25,Q1011,NO
080700Z,VRB01KT,4500,27/25,Q1010,NO
080600Z,00000KT,4000,24/24,Q1010,NO
080500Z,VRB02KT,9999,24/24,Q1009,NO
080400Z,VRB03KT,9999,26/26,Q1009,NO
080300Z,12003KT,9999,26/26,Q1008,NO
080200Z,00000KT,6000,27/27,Q1009,YES
080100Z,VRB02KT,9999,27/27,Q1009,NO
080000Z,13002KT,9999,27/27,Q1010,NO
072300Z,VRB02KT,9999,27/27,Q1010,NO
072200Z,00000KT,9999,26/26,Q1011,NO
072100Z,VRB02KT,9999,27/27,Q1010,NO
072000Z,VRB01KT,9999,27/26,Q1010,NO
